City,AQI,PM2.5,PM10,NO2,CO,SO2,O3,Temperature (°C),Humidity (%),Wind Speed (km/h),Rainfall (mm),Pressure (hPa),Vehicle Count,Industrial Activity Index,Health Impact Score
Bangalore,450,153.9912334,83.12393251,72.59199877,1.87084659,28.16847999,74.28043741,27.47541072,35.46596266,1.476475768,251.6768357,962.8780262,488326,6.287312667,10
Kolkata,179,86.45095235,241.5237548,49.22997263,7.889286519,18.77479859,65.82626297,26.34095287,64.21796903,11.01268029,298.1196351,996.4433739,451232,5.251494457,10
Vadodara,214,238.7729362,207.0443429,61.17260351,7.963799531,35.95231377,27.69580179,22.23236506,37.39936002,1.420217597,30.03634768,1000.423074,395720,6.879390028,10
Surat,404,14.01291841,205.6708244,30.96625677,4.185065152,35.71111784,56.08946457,11.72014324,53.76293139,10.7694782,285.0671952,1031.378472,307002,9.871339695,10
Hyderabad,488,39.70972736,164.8865985,35.80773606,2.09089623,49.95842288,69.91012218,20.50045622,24.96778049,6.832258462,74.38488044,969.3141012,286693,4.578403379,10
Lucknow,213,153.1555347,75.98879379,66.11656349,0.400625838,44.17996884,73.94550172,20.65863855,46.66150968,3.683782493,247.4698261,998.3670026,2755,5.551479866,10
Chennai,202,128.9664222,204.0035857,6.680153758,2.299903927,24.53651884,66.08610881,24.11042615,52.05423275,2.705825147,216.5893188,1043.668195,68146,2.919322821,10
Meerut,329,91.47854644,207.5364915,16.45556553,9.871792273,2.80612644,75.06172123,41.92319993,43.78880875,15.89561896,177.1178336,1031.966031,342393,0.792669505,10
Kolkata,485,55.16957864,241.2063997,8.270933971,6.937325469,14.29851269,42.76021738,31.3731645,81.98647761,6.602043413,219.5812457,958.5228621,394873,4.229527546,10
Agra,66,126.4373681,269.9906593,12.4422433,3.742183435,4.394237367,56.88889333,17.07836346,99.54431611,4.767908187,137.7206405,1035.873729,416052,0.719403762,10
Meerut,137,235.6171395,278.8642398,46.81971157,9.052707304,37.61401274,57.7235889,44.17583727,24.56852812,3.440993559,215.5613491,987.4005956,456256,3.085680822,10
Varanasi,272,42.11022093,287.1034257,71.01595019,0.524545185,24.62829277,6.713780856,37.98595103,92.07413298,3.213988199,226.7786566,994.7534089,127884,1.397599517,10
Lucknow,483,130.1225367,228.9480967,40.88616013,3.066529468,12.45145818,52.82387979,23.19544379,20.88055449,13.37086487,8.542779208,968.4557802,379858,1.904632235,10
Patna,71,222.6420625,171.4899818,32.87594867,9.605457427,6.097222471,54.83927401,44.62754219,60.51033614,1.808357099,130.3835145,991.2702589,360579,0.059455208,10
Rajkot,442,204.8285921,21.14923588,6.214927914,3.347679481,23.53233434,20.44465891,40.637881,45.64195299,16.84707688,153.0914784,983.012587,212401,1.972624716,10
Kolkata,113,87.71475077,93.93511838,63.70716345,1.752041234,43.62864677,23.1293865,40.37964519,69.99724987,5.874552275,171.5144089,1043.655961,132446,7.289723173,10
Ahmedabad,102,15.29413213,83.95591417,21.32778401,9.992866214,7.280824901,98.56462624,13.52569004,64.93238765,19.79555041,291.3674801,973.3205178,426929,4.048179928,10
Kolkata,445,235.8007089,171.8673554,6.005365749,2.327654392,38.86409015,82.83625449,31.22296974,62.53487835,19.83689148,230.1326432,1040.145145,53558,5.126455586,10
Vadodara,459,15.28755386,43.04513817,46.90119047,9.219944809,37.08316356,14.57674265,13.95515361,53.10718849,4.70090571,168.4754311,991.8134959,181720,5.340024226,10
Vadodara,329,240.7530833,70.59178425,11.42416223,5.489788486,7.567839872,20.03855942,41.9336146,38.79760056,15.24649221,100.4858649,1043.695646,16422,4.566406012,10
Indore,233,228.9475337,211.7815443,8.311048706,2.016202771,29.97921632,38.42029895,32.42627185,74.3804127,15.05112628,277.5015875,1001.814073,487402,3.620398756,10
Kolkata,161,129.0601429,78.04137245,54.8865063,3.907265308,37.70454769,60.08324307,41.61077008,32.69224311,14.34569742,37.05623473,1040.521939,288299,0.111030862,10
Chennai,229,127.2647351,262.1667707,21.24687167,4.101729471,35.04344632,64.6215719,33.93331791,91.35810198,0.936061948,216.2473283,1023.510626,408442,7.29769632,10
Surat,211,124.7569413,194.3862401,19.57958532,3.152019016,2.667090479,68.29315706,42.9684471,41.34354276,5.764099389,23.12665484,1048.007879,206355,3.041761656,10
Nashik,390,126.348657,296.8113668,20.73268977,5.058843706,16.3704489,68.89629039,25.06439624,92.37600597,5.737286813,146.8597902,1043.5739,309996,0.223176836,10
Hyderabad,193,24.13933186,34.58455078,35.54382405,2.007862381,48.04371022,78.68680815,34.87760459,77.23833135,9.286550147,82.81955373,1009.897243,175857,9.694943405,10
Pune,136,155.1435084,286.4091092,8.931230424,0.69722751,13.47037651,38.07577069,42.90846732,94.12547426,12.32760017,82.79190638,997.8776526,230464,4.603664499,10
Rajkot,204,54.66395194,78.67021884,65.09964213,4.42676026,47.39826754,67.72025688,17.58101204,74.86544662,10.18180719,182.4226473,1035.544795,449003,9.248239931,10
Delhi,130,76.19746657,66.05530724,15.01677736,8.859975425,8.188676456,62.75970903,12.21506022,84.59741057,3.058053155,237.2675898,1021.159029,111054,7.283528295,10
Rajkot,268,119.6152045,50.86362998,52.39703724,1.319910577,2.003133956,90.73428446,26.29588677,40.07215428,15.27825289,261.591921,953.1371827,350163,2.061389844,10
Hyderabad,172,171.0126836,236.0279441,20.1750223,4.784808743,22.42160731,11.86532547,27.93042464,82.10587012,3.025896592,184.8290042,1026.738979,351700,5.82645715,10
Indore,299,87.28123948,102.5796878,50.58409341,4.865399752,23.27044543,88.43070464,27.8710446,90.17136366,8.03206819,157.6375193,1049.167372,226081,2.199799675,10
Jaipur,145,25.56134189,172.2893687,11.0632737,9.395265741,5.881289918,11.24600825,16.11197922,62.89173294,16.73419607,149.6583297,989.1263079,370369,1.755170763,10
Hyderabad,87,127.3973113,200.3963422,48.41025113,5.924182801,44.13990303,21.43896556,21.63284296,34.34740107,12.77277518,265.2815725,983.0928015,190440,1.817242361,10
Srinagar,176,115.2960609,91.68372059,75.02845391,8.959605856,23.40062987,12.57398517,38.5409581,88.29560718,15.00820992,61.74014753,1029.620826,84028,3.239653052,10
Mumbai,376,92.10607244,195.5860382,55.00195841,5.008213419,12.96534825,83.98700652,20.09026987,74.86914581,12.44410294,48.39253211,957.143554,216650,2.670428556,10
Pune,286,205.9414974,73.52041382,65.42435079,1.584503152,32.20507129,78.41756458,13.67506318,56.5426,15.59537682,271.3992905,1009.203084,225231,0.510559099,10
Meerut,490,138.9869184,55.8153763,37.2768538,0.331537132,12.03474896,30.61982099,44.68347082,68.49045145,3.125839655,58.23621302,984.4757044,219627,8.17980281,10
Surat,491,223.3780308,226.8257915,21.4237043,1.97997705,49.62045137,32.59922747,35.82275175,33.21728691,13.09278082,11.13095495,991.6642237,32338,5.335496955,10
Ahmedabad,336,16.45488831,289.5702668,74.495591,2.107949697,8.994428974,61.31231298,34.63005466,41.62855535,12.2980223,105.0689555,1018.081056,76883,8.214542904,10
Patna,299,129.8912781,218.0961775,59.60546706,2.614814217,21.934539,11.33626316,36.7336754,71.98136633,19.65848684,76.12612712,993.5286875,161422,9.785419905,10
Pune,178,133.7142676,226.8451472,75.52529103,9.385333982,28.00498748,17.67823408,39.49701389,61.71138723,13.5347305,6.99122862,979.5514349,65320,2.683246333,10
Surat,477,90.75846577,71.25715302,37.59041365,4.075733611,32.30521043,67.18695748,37.22273801,41.92162107,0.834132993,124.5989969,1027.569622,214588,3.625607059,10
Pune,191,20.3240906,294.1089479,13.29725863,0.782889827,20.65150386,59.98061887,42.84049896,69.17230196,5.79425214,96.99790206,973.1874358,138362,4.017826738,10
Mumbai,407,44.50061867,108.1468822,28.84679443,3.961923378,7.805545518,8.546595194,13.79624507,38.3769642,15.50827371,227.6586198,991.2985693,373722,2.110164373,10
Pune,214,242.1764382,213.4187852,28.51274787,5.592008372,48.15831102,34.08552332,22.76941327,65.07722315,18.42640467,132.6205271,991.3051232,57082,9.939519348,10
Mumbai,229,46.69922969,127.0270597,26.17659204,9.227574457,26.81122311,49.5634425,44.94591942,38.54687493,16.45257117,163.4473355,972.0567157,335978,6.879365402,10
Nashik,88,191.5589222,101.6764503,41.28989116,1.581565201,14.26609829,43.66813805,43.46201827,41.7757233,12.09802589,271.4252838,1010.580144,199818,2.330557895,10
Pune,52,224.9318501,142.5056236,6.907270373,6.838236776,2.439726168,72.30269429,11.87261179,40.98488567,17.60611682,95.12261339,958.553115,393676,9.785354006,10
Indore,207,244.0809688,178.2808956,78.16996472,7.680143395,35.16510503,19.20955635,20.64537258,69.73946566,9.950321009,196.060172,1017.65792,87181,5.548890284,10
Pune,81,24.95156865,298.6749105,19.73430723,5.980585033,16.54117456,56.93347845,36.2762952,61.10929303,10.94410188,8.646449918,967.8942115,431134,7.693006467,10
Varanasi,284,39.19697994,26.85791606,34.72962038,9.965019189,46.16804354,69.53966046,41.14783302,62.48730944,8.351203929,70.24686338,1048.760638,411729,2.350726893,10
Thane,136,75.92477982,168.2863903,30.21777344,1.231500671,9.112446116,77.58109224,37.36948862,57.48357122,12.67618585,11.41621974,982.391953,59637,9.083175859,10
Agra,389,149.9261653,95.83802531,58.64874576,6.586035505,28.01743522,54.19504801,40.93788692,35.90422436,8.908800672,27.47415638,1027.708968,25579,5.432874424,10
Ludhiana,53,247.434284,295.6713089,14.32021774,3.478324238,24.43078452,54.96033144,18.44793308,89.25746208,16.13382595,117.0795813,1006.54434,477022,2.901817488,10
Jaipur,106,51.454891,296.2834644,21.41758338,8.01009121,10.63002202,26.94811307,12.07916423,75.64671766,2.371894813,289.2534505,990.6427083,67336,8.241785502,10
Ludhiana,81,42.67562635,88.36478463,19.6677863,1.685816962,12.88424841,58.96605325,28.44436011,59.63013824,14.54975461,117.6589674,953.5523645,183738,5.528183938,10
Nagpur,66,147.4394262,151.4255626,59.63676676,8.66249797,22.81940539,62.33297515,13.91928519,96.17013499,12.77687991,33.11456636,987.6040215,18135,2.517102102,10
Jaipur,313,163.221146,87.77008399,20.34786365,9.057374413,29.15833888,22.15405971,16.24965593,59.40943001,4.680255637,170.7528913,956.7691164,248998,0.312276273,10
Delhi,138,115.6557716,242.9024308,49.27464878,4.673001501,47.60229335,40.72668029,35.70487426,34.08731314,2.505741555,79.13311698,1019.543623,305815,2.64164866,10
Meerut,359,76.80467299,161.1020075,42.07763422,5.62866683,13.93992736,54.94299633,33.20446589,29.94303686,11.68889862,169.2904817,988.3505545,39642,9.497980655,10
Indore,466,220.6572219,190.5479864,36.20085682,5.769269214,30.45643739,47.66263996,35.92817942,87.08760899,11.876693,195.3601248,1018.958581,346883,9.188413463,10
Pune,77,234.8586361,226.7946494,42.61754044,9.816266698,21.081666,40.16660227,31.09001936,55.01662316,18.92401117,158.8166279,1029.531499,13960,7.569586484,10
Kolkata,195,175.8818609,177.7221121,61.39921927,3.395680803,38.27625446,67.4924502,19.40624705,25.86961322,7.379450592,67.32726617,1042.578585,65756,5.191716179,10
Jaipur,485,149.0743602,252.3397379,66.12541798,0.192513827,19.1595343,89.76322207,19.03034871,29.70862639,12.11877789,269.7429614,1036.433615,310753,0.887867543,10
Hyderabad,227,117.3231943,218.3404975,16.07857655,2.583163681,45.59267252,73.86706718,33.62424903,40.67507284,6.679632691,119.311098,965.4757131,187988,2.258872569,10
Vadodara,442,203.1357063,117.5467471,10.38371123,2.96089521,42.29572207,37.3057289,40.66627474,23.73004111,6.36965863,231.1926461,1008.704869,378772,7.295705162,10
Lucknow,277,217.8204668,253.0529747,25.68722888,7.503906086,4.526527727,47.44520967,20.79099063,52.56498433,14.14699544,215.6325023,994.3296447,1232,3.316794416,10
Srinagar,411,84.61867439,169.4428457,15.82175373,2.934364342,41.30267133,13.87402023,40.246509,83.19652912,4.240403912,191.7359023,1006.250017,120907,4.86479531,10
Srinagar,412,80.23319095,27.26825518,72.08120788,5.070568987,22.36889013,43.29033217,14.59451385,45.17693339,7.517606236,13.81601044,1024.14159,143315,5.711925835,10
Vadodara,297,147.0584032,58.82941855,41.25281953,7.176798288,35.72776898,52.46101968,13.21277607,31.02812235,2.103715157,208.5401796,964.5539979,339611,0.842384242,10
Rajkot,199,142.5521914,220.1750761,41.47045312,6.079717867,35.16847551,74.04536108,29.64920499,54.93042471,9.88706927,85.94621701,987.1040352,419312,5.645599658,10
Jaipur,261,129.106992,69.04185759,46.25856833,1.219231301,31.77620964,92.11612116,26.28156223,47.94370887,12.20504714,73.24563949,991.7881921,329487,0.083043093,10
Bangalore,294,51.54290423,165.4108345,78.68149631,0.140761209,29.27851652,90.59257294,21.07633143,91.49686849,3.42856091,6.188304097,1013.564516,167671,9.784853764,10
Lucknow,81,97.48651913,162.0663289,25.60875885,8.335282681,32.46596161,53.39189561,19.86549352,20.1919166,6.041703075,176.7247888,969.205743,122997,8.485967421,10
Hyderabad,324,57.66258504,31.25114953,47.48299339,7.543012812,39.07112265,97.08973926,26.58052119,87.42081054,7.628864437,135.7515106,1007.443174,285030,5.840611074,10
Lucknow,214,203.2344912,204.4239262,56.12927473,3.763668645,32.45915375,15.1728957,25.34849645,31.71313038,3.418793361,226.2079465,1038.380531,68695,8.818622968,10
Nagpur,382,226.9738326,153.3022103,5.007963323,3.89095463,35.51292421,9.158532095,27.06531305,35.84137731,6.596362293,183.8644352,1019.978769,410905,7.310068096,10
Agra,207,182.7881529,34.63662515,7.234971143,6.593145882,48.9502541,66.59007453,27.73812533,22.21939413,11.48793529,143.3516939,1045.443204,390801,9.86223693,10
Kolkata,169,240.7957319,37.52087118,44.15192658,8.912566008,43.19613142,58.4215348,30.60951868,72.25960638,0.975774941,163.2463431,973.4861366,331279,8.994625448,10
Mumbai,183,226.9557469,218.734556,65.16947957,5.632289668,45.85147394,44.12157435,26.15759498,46.72845774,6.243494746,277.6067914,961.1195322,491542,3.439179847,10
Lucknow,410,125.0522882,259.3091011,43.78870961,0.915885111,7.679414466,21.79104626,31.42841072,81.33816415,18.69583203,123.9701633,963.4611788,27274,8.012341454,10
Rajkot,61,156.5617591,289.9712929,23.16614826,4.456223762,49.00851805,7.912876379,36.55850343,79.70661851,14.64524646,58.68946222,967.3776857,219729,8.004193061,10
Ahmedabad,389,10.89104382,269.5781974,57.08042655,4.59987704,24.48103042,39.25834029,17.3338228,73.07358146,7.296466583,170.3359953,995.3615471,439143,1.514774047,10
Nashik,236,186.0835369,185.4980752,62.25095361,9.284068908,11.99590543,64.04507307,31.41808574,21.2493026,16.76112507,110.8618024,951.8151262,441194,2.803588003,10
Hyderabad,193,236.7770766,107.2495478,56.93336773,5.592709617,34.44587495,23.07953949,15.34421739,27.35251639,15.27395556,197.5425195,962.7458835,278142,6.889886845,10
Nashik,364,100.2322147,257.291315,10.62260091,6.585289757,5.155521627,69.1871614,12.65151787,41.22619532,5.515904089,85.52476965,1049.762742,386420,5.359693944,10
Srinagar,205,191.4751868,296.8875483,26.7140599,4.027082434,10.15351529,42.28241534,38.10961371,34.35959971,7.446716339,58.37118651,957.5799639,314166,2.418017476,10
Meerut,72,58.80544641,155.2751219,28.13341729,0.238599864,12.30119131,7.745565677,11.31164766,29.6769668,19.01435918,13.1099623,976.469735,461197,3.594920108,10
Lucknow,202,144.3965509,75.65947693,11.27824781,8.998431083,44.38305442,33.14629444,37.36900577,30.10184763,8.29805772,206.1546968,995.5611872,117094,5.024341992,10
Rajkot,160,25.54904637,26.35110517,22.90163458,5.726174355,25.33604876,37.75725951,35.00746632,43.19102642,2.923759739,238.9908664,988.4178466,399503,4.381472674,10
Ahmedabad,116,151.3088548,197.1744108,69.16110439,1.383819407,41.958457,57.42732607,20.82681903,86.28448306,5.684290686,130.7592858,1033.089046,295741,1.446608531,10
Srinagar,292,39.94996578,87.3253643,29.41587503,8.057450198,14.21655951,92.08611172,42.94241951,60.90522409,16.9334738,126.6324637,1000.785896,494340,7.250509559,10
Nagpur,497,114.5924675,273.4268535,6.640719167,5.960479544,26.16329643,14.91976241,26.19418167,58.40379048,2.33026442,246.6784687,974.3918643,222247,1.682373151,10
Jaipur,372,225.0698134,178.0964934,46.15678051,9.660946681,9.954775,54.33562483,44.65774594,56.4614116,19.02959758,275.4555684,958.5686458,383521,8.415530105,10
Bangalore,56,114.6856911,249.0128587,67.9000171,4.948554506,8.390494358,85.4003704,26.98977607,72.02534165,3.858181876,47.07088502,1015.582737,331171,7.391039169,10
Surat,165,135.8155028,56.37805892,18.25914109,3.624035355,32.9575084,82.80677498,24.45684395,66.64676838,4.233386695,134.8395741,961.5994681,357441,9.964181154,10
Kolkata,91,242.8333893,45.16903348,16.11117129,6.871609896,3.086854067,56.95621497,37.08519096,50.16287918,13.55036416,218.3149987,975.5451075,149998,7.721472141,10
Kolkata,57,11.26219185,279.3523292,64.9556312,9.287870779,8.112778847,16.71939844,43.59827294,85.41267475,6.144699211,278.8198609,986.2253834,482068,0.105622467,10
Ludhiana,250,31.03255109,90.39493332,34.89017575,1.70540751,21.03752849,95.82694491,36.88128494,25.96101646,4.123136712,8.787257594,1019.144923,171447,6.18948187,10
Rajkot,389,46.82215674,98.90949072,27.86357566,3.245365024,15.86545615,91.67381432,35.21249643,48.98693598,2.39996902,98.60519413,989.8686512,378750,8.809897604,10
Ahmedabad,120,69.951076,221.0802924,46.20003887,0.104978781,27.35630924,67.7383011,43.22136152,88.84233151,12.19075435,77.48273995,957.1681612,129540,3.957523919,10
Ludhiana,223,239.6893816,236.447354,5.97834919,3.546187826,10.13373881,40.04946721,32.27154092,92.27387413,1.441613996,79.09474,1045.020011,360491,7.942856085,10
Ludhiana,256,156.6064385,249.4936436,48.02163617,1.659257601,45.72108306,14.86460984,23.24414286,83.72447583,3.812564188,151.9723199,999.0984145,189995,9.255490913,10
Delhi,265,92.52654295,153.2359851,33.13904306,0.714336387,23.60816997,53.51814533,15.99669449,23.50484979,8.737362147,87.988886,957.8666738,265159,4.429927204,10
Bhopal,340,15.30084947,97.31584282,26.78847155,2.207362331,28.56483752,38.38042684,37.47176404,66.28001731,9.292311036,207.788067,1017.63812,25023,8.140980584,10
Jaipur,70,194.6218296,152.1208371,20.34074316,5.263644531,18.34179054,76.15585572,30.54167595,60.665518,14.92439826,278.7074683,962.5100923,364373,3.873265913,10
Agra,339,74.2175127,207.187889,16.46299665,4.918866195,16.99785073,68.94687967,42.2872911,45.0526421,19.6544866,6.209991062,995.3080203,377704,2.545147523,10
Surat,368,143.1583537,137.6572209,49.44115198,4.502011165,3.28125671,97.83135693,41.64339748,80.723548,7.613128142,260.32424,1008.619409,167278,7.111798068,10
